LineId,EventId,Content,EventTemplate
297,E47,"Caught CUDA exception with success: CUDA error: unspecified launch failure (device: 3, invalid configuration argument)","Caught CUDA exception with success: CUDA error: <*> (device: <*>, <*>)"
298,E47,"Caught CUDA exception with success: CUDA error: kernel launch failure (device: 4, invalid configuration argument)","Caught CUDA exception with success: CUDA error: <*> (device: <*>, <*>)"
299,E47,"Caught CUDA exception with success: CUDA error: device-side assert triggered (device: 5, invalid configuration argument)","Caught CUDA exception with success: CUDA error: <*> (device: <*>, <*>)"
300,E47,"Caught CUDA exception with success: CUDA error: an illegal memory access was encountered (device: 6, invalid configuration argument)","Caught CUDA exception with success: CUDA error: <*> (device: <*>, <*>)"
301,E47,"Caught CUDA exception with success: CUDA error: out of memory (device: 7, invalid configuration argument)","Caught CUDA exception with success: CUDA error: <*> (device: <*>, <*>)"
302,E47,"Caught CUDA exception with success: CUDA error: unspecified launch failure (device: 8, invalid configuration argument)","Caught CUDA exception with success: CUDA error: <*> (device: <*>, <*>)"
303,E47,"Caught CUDA exception with success: CUDA error: kernel launch failure (device: 9, invalid configuration argument)","Caught CUDA exception with success: CUDA error: <*> (device: <*>, <*>)"
304,E47,"Caught CUDA exception with success: CUDA error: device-side assert triggered (device: 10, invalid configuration argument)","Caught CUDA exception with success: CUDA error: <*> (device: <*>, <*>)"
305,E47,"Caught CUDA exception with success: CUDA error: an illegal memory access was encountered (device: 11, invalid configuration argument)","Caught CUDA exception with success: CUDA error: <*> (device: <*>, <*>)"
306,E47,"Caught CUDA exception with success: CUDA error: out of memory (device: 12, invalid configuration argument)","Caught CUDA exception with success: CUDA error: <*> (device: <*>, <*>)"
307,E47,"Caught CUDA exception with success: CUDA error: unspecified launch failure (device: 13, invalid configuration argument)","Caught CUDA exception with success: CUDA error: <*> (device: <*>, <*>)"
308,E48,windows is not supported for GDS smoke test,<*> is not supported for GDS smoke test
309,E48,macOS is not supported for GDS smoke test,<*> is not supported for GDS smoke test
310,E48,linux is not supported for GDS smoke test,<*> is not supported for GDS smoke test
311,E48,ubuntu is not supported for GDS smoke test,<*> is not supported for GDS smoke test
312,E48,fedora is not supported for GDS smoke test,<*> is not supported for GDS smoke test
313,E48,debian is not supported for GDS smoke test,<*> is not supported for GDS smoke test
314,E48,centos is not supported for GDS smoke test,<*> is not supported for GDS smoke test
315,E48,redhat is not supported for GDS smoke test,<*> is not supported for GDS smoke test
316,E48,suse is not supported for GDS smoke test,<*> is not supported for GDS smoke test
317,E48,arch is not supported for GDS smoke test,<*> is not supported for GDS smoke test
318,E48,freebsd is not supported for GDS smoke test,<*> is not supported for GDS smoke test
319,E48,solaris is not supported for GDS smoke test,<*> is not supported for GDS smoke test
320,E48,android is not supported for GDS smoke test,<*> is not supported for GDS smoke test
321,E48,ios is not supported for GDS smoke test,<*> is not supported for GDS smoke test
322,E48,CUDA version is not supported for GDS smoke test,<*> is not supported for GDS smoke test
323,E48,CUDA version is not supported for GDS smoke test,<*> is not supported for GDS smoke test
324,E48,CUDA version is not supported for GDS smoke test,<*> is not supported for GDS smoke test
325,E48,CUDA version is not supported for GDS smoke test,<*> is not supported for GDS smoke test
326,E48,CUDA version is not supported for GDS smoke test,<*> is not supported for GDS smoke test
327,E48,CUDA version is not supported for GDS smoke test,<*> is not supported for GDS smoke test
328,E48,CUDA version is not supported for GDS smoke test,<*> is not supported for GDS smoke test
329,E48,CUDA version is not supported for GDS smoke test,<*> is not supported for GDS smoke test
330,E48,CUDA version is not supported for GDS smoke test,<*> is not supported for GDS smoke test
331,E48,CUDA version is not supported for GDS smoke test,<*> is not supported for GDS smoke test
332,E48,CUDA version is not supported for GDS smoke test,<*> is not supported for GDS smoke test
333,E48,CUDA version is not supported for GDS smoke test,<*> is not supported for GDS smoke test
334,E48,CUDA version is not supported for GDS smoke test,<*> is not supported for GDS smoke test
335,E48,CUDA version is not supported for GDS smoke test,<*> is not supported for GDS smoke test
336,E48,CUDA version is not supported for GDS smoke test,<*> is not supported for GDS smoke test
337,E49,Caught CUDA exception with success: cuFileHandleRegister failed: invalid argument,Caught CUDA exception with success: <*> failed: <*>
338,E49,Caught CUDA exception with success: cuFileHandleRegister failed: file not found,Caught CUDA exception with success: <*> failed: <*>
339,E49,Caught CUDA exception with success: cuFileHandleRegister failed: permission denied,Caught CUDA exception with success: <*> failed: <*>
340,E49,Caught CUDA exception with success: cuFileHandleRegister failed: out of memory,Caught CUDA exception with success: <*> failed: <*>
341,E49,Caught CUDA exception with success: cuFileHandleRegister failed: device not supported,Caught CUDA exception with success: <*> failed: <*>
342,E49,Caught CUDA exception with success: cuFileHandleRegister failed: context already in use,Caught CUDA exception with success: <*> failed: <*>
343,E49,Caught CUDA exception with success: cuFileHandleRegister failed: operation not permitted,Caught CUDA exception with success: <*> failed: <*>
344,E49,Caught CUDA exception with success: cuFileHandleRegister failed: resource temporarily unavailable,Caught CUDA exception with success: <*> failed: <*>
345,E49,Caught CUDA exception with success: cuFileHandleRegister failed: no such device or address,Caught CUDA exception with success: <*> failed: <*>
346,E49,Caught CUDA exception with success: cuFileHandleRegister failed: bad file descriptor,Caught CUDA exception with success: <*> failed: <*>
347,E49,Caught CUDA exception with success: cuFileHandleRegister failed: broken pipe,Caught CUDA exception with success: <*> failed: <*>
348,E49,Caught CUDA exception with success: cuFileHandleRegister failed: connection refused,Caught CUDA exception with success: <*> failed: <*>
349,E49,Caught CUDA exception with success: cuFileHandleRegister failed: network is down,Caught CUDA exception with success: <*> failed: <*>
350,E49,Caught CUDA exception with success: cuFileHandleRegister failed: timeout occurred,Caught CUDA exception with success: <*> failed: <*>
351,E50,Picked CPU ISA AVX2 bit width 256,Picked CPU ISA <*> bit width <*>
352,E50,Picked CPU ISA SSE4_1 bit width 128,Picked CPU ISA <*> bit width <*>
353,E50,Picked CPU ISA AVX512 bit width 512,Picked CPU ISA <*> bit width <*>
354,E50,Picked CPU ISA NEON bit width 128,Picked CPU ISA <*> bit width <*>
355,E50,Picked CPU ISA VNNI bit width 256,Picked CPU ISA <*> bit width <*>
356,E50,Picked CPU ISA FMA3 bit width 256,Picked CPU ISA <*> bit width <*>
357,E50,Picked CPU ISA SSSE3 bit width 128,Picked CPU ISA <*> bit width <*>
358,E50,Picked CPU ISA AVX bit width 256,Picked CPU ISA <*> bit width <*>
359,E50,Picked CPU ISA SVE bit width 512,Picked CPU ISA <*> bit width <*>
360,E50,Picked CPU ISA ARMv8.2_A bit width 128,Picked CPU ISA <*> bit width <*>
361,E50,Picked CPU ISA AVX2_VNNI bit width 256,Picked CPU ISA <*> bit width <*>
362,E50,Picked CPU ISA AVX512_VNNI bit width 512,Picked CPU ISA <*> bit width <*>
363,E50,Picked CPU ISA FMA4 bit width 256,Picked CPU ISA <*> bit width <*>
364,E50,Picked CPU ISA XOP bit width 128,Picked CPU ISA <*> bit width <*>
365,E51,Testing smoke_test_compile with mode 'max-autotune' for torch.float32,Testing <*> with mode <*> for <*>
366,E51,Testing smoke_test_compile with mode 'max-autotune' for torch.float64,Testing <*> with mode <*> for <*>
367,E51,Testing smoke_test_compile with mode 'max-autotune' for torch.bfloat16,Testing <*> with mode <*> for <*>
368,E51,Testing smoke_test_compile with mode 'max-autotune' for torch.int8,Testing <*> with mode <*> for <*>
369,E51,Testing smoke_test_compile with mode 'max-autotune' for torch.int16,Testing <*> with mode <*> for <*>
370,E51,Testing smoke_test_compile with mode 'max-autotune' for torch.int32,Testing <*> with mode <*> for <*>
371,E51,Testing smoke_test_compile with mode 'max-autotune' for torch.int64,Testing <*> with mode <*> for <*>
372,E51,Testing smoke_test_compile with mode 'max-autotune' for torch.uint8,Testing <*> with mode <*> for <*>
373,E51,Testing smoke_test_compile with mode 'max-autotune' for torch.bool,Testing <*> with mode <*> for <*>
374,E51,Testing smoke_test_compile with mode 'max-autotune' for torch.complex64,Testing <*> with mode <*> for <*>
375,E51,Testing smoke_test_compile with mode 'max-autotune' for torch.complex128,Testing <*> with mode <*> for <*>
376,E51,Testing smoke_test_compile with mode 'max-autotune' for torch.qint8,Testing <*> with mode <*> for <*>
377,E51,Testing smoke_test_compile with mode 'max-autotune' for torch.quint8,Testing <*> with mode <*> for <*>
378,E51,Testing smoke_test_compile with mode 'max-autotune' for torch.qint32,Testing <*> with mode <*> for <*>
379,E52,Path does not exist: /home/user/project/module1_repo,Path does not exist: <*>
380,E52,Path does not exist: /var/www/html/app/module2_repo,Path does not exist: <*>
381,E52,Path does not exist: /mnt/data/codebase/module3_repo,Path does not exist: <*>
382,E52,Path does not exist: /Users/developer/workspace/module4_repo,Path does not exist: <*>
383,E52,Path does not exist: /root/modules/module5_repo,Path does not exist: <*>
384,E52,Path does not exist: /srv/applications/module6_repo,Path does not exist: <*>
385,E52,Path does not exist: /opt/projects/module7_repo,Path does not exist: <*>
386,E52,Path does not exist: /data/code/module8_repo,Path does not exist: <*>
387,E52,Path does not exist: /home/admin/repositories/module9_repo,Path does not exist: <*>
388,E52,Path does not exist: /var/lib/module10_repo,Path does not exist: <*>
389,E52,Path does not exist: /usr/local/src/module11_repo,Path does not exist: <*>
390,E52,Path does not exist: /home/jenkins/workspace/module12_repo,Path does not exist: <*>
391,E52,Path does not exist: /mnt/nfs/module13_repo,Path does not exist: <*>
392,E52,Path does not exist: /home/deployer/module14_repo,Path does not exist: <*>
393,E52,Path does not exist: /home/user/dev/module15_repo,Path does not exist: <*>
394,E53,Failed to parse the response. Check if the Azure DevOps PAT is incorrect or expired.,Failed to parse the response. Check if the Azure DevOps PAT is <*> or <*>.
395,E53,Failed to parse the response. Check if the Azure DevOps PAT is incorrect or expired.,Failed to parse the response. Check if the Azure DevOps PAT is <*> or <*>.
396,E53,Failed to parse the response. Check if the Azure DevOps PAT is incorrect or expired.,Failed to parse the response. Check if the Azure DevOps PAT is <*> or <*>.
397,E53,Failed to parse the response. Check if the Azure DevOps PAT is incorrect or expired.,Failed to parse the response. Check if the Azure DevOps PAT is <*> or <*>.
398,E53,Failed to parse the response. Check if the Azure DevOps PAT is incorrect or expired.,Failed to parse the response. Check if the Azure DevOps PAT is <*> or <*>.
399,E53,Failed to parse the response. Check if the Azure DevOps PAT is incorrect or expired.,Failed to parse the response. Check if the Azure DevOps PAT is <*> or <*>.
400,E53,Failed to parse the response. Check if the Azure DevOps PAT is incorrect or expired.,Failed to parse the response. Check if the Azure DevOps PAT is <*> or <*>.
401,E53,Failed to parse the response. Check if the Azure DevOps PAT is incorrect or expired.,Failed to parse the response. Check if the Azure DevOps PAT is <*> or <*>.
402,E53,Failed to parse the response. Check if the Azure DevOps PAT is incorrect or expired.,Failed to parse the response. Check if the Azure DevOps PAT is <*> or <*>.
403,E53,Failed to parse the response. Check if the Azure DevOps PAT is incorrect or expired.,Failed to parse the response. Check if the Azure DevOps PAT is <*> or <*>.
404,E53,Failed to parse the response. Check if the Azure DevOps PAT is incorrect or expired.,Failed to parse the response. Check if the Azure DevOps PAT is <*> or <*>.
