LineId,EventId,Content,EventTemplate
160,E2,"proxy.cse.cuhk.edu.hk:5070 close, 1165 bytes (1.13 KB) sent, 782 bytes received, lifetime <1 sec","<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
161,E2,"proxy.cse.cuhk.edu.hk:5070 close, 1165 bytes (1.13 KB) sent, 783 bytes received, lifetime <1 sec","<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
162,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
163,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
164,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
165,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
166,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
167,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
168,E1,"proxy.cse.cuhk.edu.hk:5070 close, 501 bytes sent, 530 bytes received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
169,E5,"proxy.cse.cuhk.edu.hk:5070 close, 850 bytes sent, 10547 bytes (10.2 KB) received, lifetime 00:02","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
170,E5,"proxy.cse.cuhk.edu.hk:5070 close, 850 bytes sent, 45025 bytes (43.9 KB) received, lifetime 00:02","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
171,E5,"proxy.cse.cuhk.edu.hk:5070 close, 971 bytes sent, 1230 bytes (1.20 KB) received, lifetime 00:01","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
172,E1,"proxy.cse.cuhk.edu.hk:5070 close, 599 bytes sent, 248 bytes received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
173,E4,"proxy.cse.cuhk.edu.hk:5070 close, 5955 bytes (5.81 KB) sent, 44014 bytes (42.9 KB) received, lifetime 00:03","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
174,E1,"proxy.cse.cuhk.edu.hk:5070 close, 408 bytes sent, 421 bytes received, lifetime 00:03","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
175,E5,"proxy.cse.cuhk.edu.hk:5070 close, 865 bytes sent, 6970 bytes (6.80 KB) received, lifetime 00:03","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
176,E4,"proxy.cse.cuhk.edu.hk:5070 close, 1728 bytes (1.68 KB) sent, 27176 bytes (26.5 KB) received, lifetime 00:03","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
177,E1,"proxy.cse.cuhk.edu.hk:5070 close, 418 bytes sent, 0 bytes received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
178,E2,"proxy.cse.cuhk.edu.hk:5070 close, 1165 bytes (1.13 KB) sent, 0 bytes received, lifetime <1 sec","<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
179,E2,"proxy.cse.cuhk.edu.hk:5070 close, 1206 bytes (1.17 KB) sent, 0 bytes received, lifetime <1 sec","<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
180,E2,"proxy.cse.cuhk.edu.hk:5070 close, 1165 bytes (1.13 KB) sent, 0 bytes received, lifetime <1 sec","<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
181,E2,"proxy.cse.cuhk.edu.hk:5070 close, 1165 bytes (1.13 KB) sent, 0 bytes received, lifetime <1 sec","<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
182,E2,"proxy.cse.cuhk.edu.hk:5070 close, 1165 bytes (1.13 KB) sent, 0 bytes received, lifetime <1 sec","<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
183,E2,"proxy.cse.cuhk.edu.hk:5070 close, 1121 bytes (1.09 KB) sent, 0 bytes received, lifetime 00:01","<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
184,E2,"proxy.cse.cuhk.edu.hk:5070 close, 1165 bytes (1.13 KB) sent, 0 bytes received, lifetime <1 sec","<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
185,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
186,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
187,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
188,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
189,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
190,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
191,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
192,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
193,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
194,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
195,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
196,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
197,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
198,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
199,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
200,E1,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
201,E1,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
202,E4,"proxy.cse.cuhk.edu.hk:5070 close, 1166 bytes (1.13 KB) sent, 320323 bytes (312 KB) received, lifetime <1 sec","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
203,E1,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
204,E1,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
205,E1,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
206,E1,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
207,E1,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
208,E1,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
209,E1,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
210,E4,"proxy.cse.cuhk.edu.hk:5070 close, 9711 bytes (9.48 KB) sent, 1366 bytes (1.33 KB) received, lifetime 02:04","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
211,E4,"proxy.cse.cuhk.edu.hk:5070 close, 7315 bytes (7.14 KB) sent, 2609 bytes (2.54 KB) received, lifetime 02:05","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
212,E4,"proxy.cse.cuhk.edu.hk:5070 close, 6404 bytes (6.25 KB) sent, 66088 bytes (64.5 KB) received, lifetime 00:05","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
213,E4,"proxy.cse.cuhk.edu.hk:5070 close, 1873 bytes (1.82 KB) sent, 64292 bytes (62.7 KB) received, lifetime 02:06","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
214,E4,"proxy.cse.cuhk.edu.hk:5070 close, 3002 bytes (2.93 KB) sent, 2425 bytes (2.36 KB) received, lifetime 02:06","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
215,E4,"proxy.cse.cuhk.edu.hk:5070 close, 2505 bytes (2.44 KB) sent, 1133 bytes (1.10 KB) received, lifetime 02:06","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
216,E4,"proxy.cse.cuhk.edu.hk:5070 close, 10182 bytes (9.94 KB) sent, 4064 bytes (3.96 KB) received, lifetime 02:36","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
217,E4,"proxy.cse.cuhk.edu.hk:5070 close, 9681 bytes (9.45 KB) sent, 1932 bytes (1.88 KB) received, lifetime 02:06","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
218,E4,"proxy.cse.cuhk.edu.hk:5070 close, 19904 bytes (19.4 KB) sent, 27629 bytes (26.9 KB) received, lifetime 02:19","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
219,E4,"proxy.cse.cuhk.edu.hk:5070 close, 1488 bytes (1.45 KB) sent, 1290 bytes (1.25 KB) received, lifetime 02:06","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
220,E4,"proxy.cse.cuhk.edu.hk:5070 close, 2203 bytes (2.15 KB) sent, 1392 bytes (1.35 KB) received, lifetime 02:05","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
221,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
222,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
223,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
224,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
225,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
226,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
227,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
228,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
229,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
230,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
231,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
232,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
233,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
234,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
235,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
236,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
237,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
238,E4,"proxy.cse.cuhk.edu.hk:5070 close, 1068 bytes (1.04 KB) sent, 20209 bytes (19.7 KB) received, lifetime 00:01","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
239,E2,"proxy.cse.cuhk.edu.hk:5070 close, 1118 bytes (1.09 KB) sent, 340 bytes received, lifetime <1 sec","<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
240,E4,"proxy.cse.cuhk.edu.hk:5070 close, 1097 bytes (1.07 KB) sent, 6060 bytes (5.91 KB) received, lifetime 00:01","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
241,E4,"proxy.cse.cuhk.edu.hk:5070 close, 1050 bytes (1.02 KB) sent, 20103 bytes (19.6 KB) received, lifetime 00:01","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
242,E1,"proxy.cse.cuhk.edu.hk:5070 close, 451 bytes sent, 344 bytes received, lifetime 00:01","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
243,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
244,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
245,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
246,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
247,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
248,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
249,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
250,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
251,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
252,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
253,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
254,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
255,E1,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
256,E1,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
257,E5,"proxy.cse.cuhk.edu.hk:5070 close, 846 bytes sent, 17543 bytes (17.1 KB) received, lifetime 00:01","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
258,E1,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
259,E1,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
260,E1,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
261,E4,"proxy.cse.cuhk.edu.hk:5070 close, 2556 bytes (2.49 KB) sent, 249660 bytes (243 KB) received, lifetime 00:01","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
262,E4,"proxy.cse.cuhk.edu.hk:5070 close, 2998 bytes (2.92 KB) sent, 163400 bytes (159 KB) received, lifetime 00:01","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
263,E5,"proxy.cse.cuhk.edu.hk:5070 close, 404 bytes sent, 7160 bytes (6.99 KB) received, lifetime 00:01","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
264,E5,"proxy.cse.cuhk.edu.hk:5070 close, 403 bytes sent, 3235 bytes (3.15 KB) received, lifetime 00:01","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
265,E5,"proxy.cse.cuhk.edu.hk:5070 close, 411 bytes sent, 42874 bytes (41.8 KB) received, lifetime 00:01","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
266,E2,"proxy.cse.cuhk.edu.hk:5070 close, 1143 bytes (1.11 KB) sent, 365 bytes received, lifetime 00:01","<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
267,E2,"proxy.cse.cuhk.edu.hk:5070 close, 1146 bytes (1.11 KB) sent, 366 bytes received, lifetime 00:01","<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
268,E2,"proxy.cse.cuhk.edu.hk:5070 close, 1093 bytes (1.06 KB) sent, 1006 bytes received, lifetime 00:01","<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
269,E4,"proxy.cse.cuhk.edu.hk:5070 close, 1052 bytes (1.02 KB) sent, 6696 bytes (6.53 KB) received, lifetime 00:01","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
270,E5,"proxy.cse.cuhk.edu.hk:5070 close, 408 bytes sent, 6215 bytes (6.06 KB) received, lifetime 00:01","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
271,E4,"proxy.cse.cuhk.edu.hk:5070 close, 1088 bytes (1.06 KB) sent, 12725 bytes (12.4 KB) received, lifetime 00:01","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
272,E4,"proxy.cse.cuhk.edu.hk:5070 close, 1120 bytes (1.09 KB) sent, 5963 bytes (5.82 KB) received, lifetime 00:01","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
273,E4,"proxy.cse.cuhk.edu.hk:5070 close, 1100 bytes (1.07 KB) sent, 2062 bytes (2.01 KB) received, lifetime 00:01","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
274,E4,"proxy.cse.cuhk.edu.hk:5070 close, 1117 bytes (1.09 KB) sent, 4902 bytes (4.78 KB) received, lifetime 00:01","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
275,E5,"proxy.cse.cuhk.edu.hk:5070 close, 428 bytes sent, 5365 bytes (5.23 KB) received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
276,E5,"proxy.cse.cuhk.edu.hk:5070 close, 428 bytes sent, 4889 bytes (4.77 KB) received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
277,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
278,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
279,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
280,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
281,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
282,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
283,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
284,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
285,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
286,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
287,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
288,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
289,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
290,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
291,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
292,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
293,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
294,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
295,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
296,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
297,E5,"proxy.cse.cuhk.edu.hk:5070 close, 428 bytes sent, 8273 bytes (8.07 KB) received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
298,E1,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
299,E1,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
300,E5,"proxy.cse.cuhk.edu.hk:5070 close, 432 bytes sent, 43094 bytes (42.0 KB) received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
301,E1,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
302,E1,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
303,E1,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
304,E5,"proxy.cse.cuhk.edu.hk:5070 close, 450 bytes sent, 1567 bytes (1.53 KB) received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
305,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
306,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
307,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
308,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
309,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
310,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
311,E3,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
