EventId,EventTemplate
E1703,Using the functional optimizer <*> instead of <*> since `overlap_with_ddp=<*>
E1704,Changing device of Node <*> from <*> to <*>
E1705,Skipping device modification for submodule <*> because it is a <*>
E1706,"Deleted <*> from user <*>, arg index = <*>"
E1707,Moved parameter <*> to <*>
E1708,Parameter weight used in multiple stages: <*>: <*>
E1709,Parameter bias used in multiple stages: <*>: <*>.
E1710,Parameter kernel used in multiple stages: <*>.
E1711,Parameter embedding used in multiple stages: <*>: <*>.
E1712,Parameter activation used in multiple stages: <*>: <*>
E1713,Parameter dropout used in multiple stages: <*>: <*>.
E1714,Parameter batchnorm used in multiple stages: <*>: <*>.
E1715,Parameter scale used in multiple stages: <*>.
E1716,Parameter filter used in multiple stages: <*>: <*>.
E1717,Parameter stride used in multiple stages: <*>: <*>.
E1718,Parameter padding used in multiple stages: <*>.
E1719,Parameter dilation used in multiple stages: <*>: <*>.
E1720,Parameter <*> used in multiple stages: <*>.
E1721,"Pipeline is in <*> mode, <*> pass generated"
E1722,"Pipeline is in <*> mode, backward pass not generated"
E1723,Original model takes <*> args but the first pipeline stage takes <*>. Please provide args to respective pipeline stages.
E1724,Expected a `torch.fx.GraphModule` but got <*>
E1725,"Tensor size on chunking dimension is <*>, downsizing the number of chunks from <*> to <*>."
E1726,"Deprecation warning: <*> is no longer supported. Simply stop passing it, and everything should still work fine."
E1727,[Rank <*>] pipeline schedule <*> caught the following exception at time_step <*> when running action <*>
E1728,_PipelineScheduleRuntime caught exception at step <*> when running action <*>. Full Schedule:
E1729,Non zero bubbles added: total_bubbles_added=<*> bubbles_added=<*>
E1730,Worker-<*> Grad send info: [<*>]
E1731,Thread-<*> Grad send info: [<*>]
E1732,Process-<*> Grad send info: [<*>]
E1733,Node-<*> Grad send info: [<*>]
E1734,Task-<*> Grad send info: [<*>]
E1735,"[Pipeline] Sending tensor to Stage <*>: torch.Size([<*>, <*>, <*>])"
E1736,"[Worker-<*>] Sending tensor to Stage <*>: torch.Size([<*>, <*>])"
E1737,"[GPU-<*>] Sending tensor to Stage <*>: torch.Size([<*>, <*>])"
E1738,"[Node-<*>] Sending tensor to Stage <*>: torch.Size([<*>, <*>])"
E1739,"[Process-<*>] Sending tensor to Stage <*>: torch.Size([<*>, <*>])"
E1740,"[Thread-<*>] Sending tensor to Stage <*>: torch.Size([<*>, <*>])"
E1741,"[Executor-<*>] Sending tensor to Stage <*>: torch.Size([<*>, <*>])"
E1742,"[Task-<*>] Sending tensor to Stage <*>: torch.Size([<*>, <*>])"
E1743,"[Batch-<*>] Sending tensor to Stage <*>: torch.Size([<*>, <*>])"
E1744,"[Queue-<*>] Sending tensor to Stage <*>: torch.Size([<*>, <*>])"
E1745,"[Buffer-<*>] Sending tensor to Stage <*>: torch.Size([<*>, <*>])"
E1746,"[Stream-<*>] Sending tensor to Stage <*>: torch.Size([<*>, <*>])"
E1747,"[Channel-<*>] Sending tensor to Stage <*>: torch.Size([<*>, <*>])"
E1748,"[Session-<*>] Sending tensor to Stage <*>: torch.Size([<*>, <*>])"
E1749,"[Job-<*>] Sending tensor to Stage <*>: torch.Size([<*>, <*>])"
E1750,"[INFO] Sending gradient to Stage <*>: torch.Size([<*>, <*>])"
E1751,"[DEBUG] Sending gradient to Stage <*>: torch.Size([<*>, <*>])"
E1752,"[INFO] Forwarded chunk <*>, outputs: <*>"
E1753,"[DEBUG] Forwarded chunk <*>, outputs: <*>"
E1754,[<*>] Creating PipelineStage <*> for <*>
E1755,"[Stage <*>] Creating recv buffer for input <*> : (<*>, <*>), <*>"
E1756,"Stage1 Grad recv info: (<*>, <*>)"
E1757,Stage2 Grad recv info: <*>
E1758,Stage3 Grad recv info: <*>
E1759,Stage4 Grad recv info: <*>
E1760,"Stage5 Grad recv info: (tensor(<*>, device='cuda:<*>'), tensor(<*>, device='cuda:<*>'))"
E1761,Stage6 Grad recv info: <*>
E1762,Stage7 Grad recv info: <*>
E1763,"Stage8 Grad recv info: (tensor(<*>, device='cuda:<*>'), tensor(<*>, device='cuda:<*>'))"
E1764,"Stage9 Grad recv info: (tensor(<*>, device='cuda:<*>'), tensor(<*>, device='cuda:<*>'))"
E1765,"<*> Grad recv info: (tensor(<*>, device='<*>'), tensor(<*>, device='<*>'))"
E1766,"Deprecation warning: passing <*> and performing init-time shape inference is deprecated. PipelineStage now supports runtime shape inference using the real inputs provided to schedule step(). Either delete <*> arg to PipelineStage to opt-into runtime shape inference, or additionally pass <*> to PipelineStage to fully override shape inference."
E1767,"Shape inference: stage <*> skipping recv, because shape info passed in via <*>"
E1768,Shape inference: stage <*> receiving from stage <*>
E1769,"Shape inference: stage <*> inputs <*>, outputs <*>"
E1770,<*>: stage <*> skipping send to next stage
E1771,<*> inference: stage <*> sending to stage <*>
E1772,Group membership token <*> timed out waiting for resource_lock to be released.
E1773,Group membership token <*> timed out waiting for <*> to be released.
E1774,"Failed to complete barrier, got error <*>: <*> operation failed due to a <*>."
E1775,"Failed to complete barrier, got error RuntimeError: <*>"
E1776,"Failed to respond to <*> in time, got error <*>: The operation timed out after <*> seconds."
E1777,"Failed to respond to <*> in time, got error <*>: <*>"
E1778,"CPU process group does not support <*> yet, falling back with <*> + <*>!"
E1779,redistribute from <*> to <*> on mesh dim <*>
E1780,"##############################################################################################\nCongratuations: No issues are found during export, and it was able to soundly produce a graph.\nYou can now change back to <*>##############################################################################################"
E1781,Trying to remove <*> for module call <*>
E1782,"More than one user found for flatten node, <*>: <*>. Unable to fuse it with another unflatten call."
E1783,Flatten node <*>'s user is not a pytree.tree_unflatten. Instead it is: <*>. Passing...
E1784,Module Conv2D's outputs are not all directly used as inputs to the subsequent module. Unable to fuse the connecting flatten/unflatten. The inputs to the subsequent module are: <*>.
E1785,Module Linear's outputs are not all directly used as inputs to the subsequent module. Unable to fuse the connecting flatten/unflatten. The inputs to the subsequent module are: <*>
E1786,Module BatchNorm2d's outputs are not all directly used as inputs to the subsequent module. Unable to fuse the connecting flatten/unflatten. The inputs to the subsequent module are: <*>.
E1787,Module ReLU's outputs are not all directly used as inputs to the subsequent module. Unable to fuse the connecting flatten/unflatten. The inputs to the subsequent module are: <*>.
E1788,Module MaxPool2d's outputs are not all directly used as inputs to the subsequent module. Unable to fuse the connecting flatten/unflatten. The inputs to the subsequent module are: <*>.
E1789,Module Dropout's outputs are not all directly used as inputs to the subsequent module. Unable to fuse the connecting flatten/unflatten. The inputs to the subsequent module are: <*>.
E1790,Module Sigmoid's outputs are not all directly used as inputs to the subsequent module. Unable to fuse the connecting flatten/unflatten. The inputs to the subsequent module are: <*>.
E1791,Module Softmax's outputs are not all directly used as inputs to the subsequent module. Unable to fuse the connecting flatten/unflatten. The inputs to the subsequent module are: <*>.
E1792,Module Embedding's outputs are not all directly used as inputs to the subsequent module. Unable to fuse the connecting flatten/unflatten. The inputs to the subsequent module are: <*>.
E1793,Module LSTM's outputs are not all directly used as inputs to the subsequent module. Unable to fuse the connecting flatten/unflatten. The inputs to the subsequent module are: <*>.
E1794,Module GRU's outputs are not all directly used as inputs to the subsequent module. Unable to fuse the connecting flatten/unflatten. The inputs to the subsequent module are: <*>.
E1795,Module RNN's outputs are not all directly used as inputs to the subsequent module. Unable to fuse the connecting flatten/unflatten. The inputs to the subsequent module are: <*>.
E1796,Module Transformer's outputs are not all directly used as inputs to the subsequent module. Unable to fuse the connecting flatten/unflatten. The inputs to the subsequent module are: <*>.
E1797,Module LayerNorm's outputs are not all directly used as inputs to the subsequent module. Unable to fuse the connecting flatten/unflatten. The inputs to the subsequent module are: <*>.
E1798,"Module Conv2D's outputs are not all directly used in the same order as outputted. Unable to fuse the connecting flatten/unflatten. The inputs to the subsequent module are: <*>, <*>, <*>."
E1799,"Module Linear's outputs are not all directly used in the same order as outputted. Unable to fuse the connecting flatten/unflatten. The inputs to the subsequent module are: (<*>, <*>, <*>)."
E1800,"Module BatchNorm2d's outputs are not all directly used in the same order as outputted. Unable to fuse the connecting flatten/unflatten. The inputs to the subsequent module are: <*>, <*>, <*>."
E1801,Module ReLU's outputs are not all directly used in the same order as outputted. Unable to fuse the connecting flatten/unflatten. The inputs to the subsequent module are: <*>.
E1802,Module MaxPool2d's outputs are not all directly used in the same order as outputted. Unable to fuse the connecting flatten/unflatten. The inputs to the subsequent module are: <*>.
E1803,Module Dropout's outputs are not all directly used in the same order as outputted. Unable to fuse the connecting flatten/unflatten. The inputs to the subsequent module are: <*>.
E1804,Module Embedding's outputs are not all directly used in the same order as outputted. Unable to fuse the connecting flatten/unflatten. The inputs to the subsequent module are: <*>.
E1805,Module LSTM's outputs are not all directly used in the same order as outputted. Unable to fuse the connecting flatten/unflatten. The inputs to the subsequent module are: <*>.
E1806,Module GRU's outputs are not all directly used in the same order as outputted. Unable to fuse the connecting flatten/unflatten. The inputs to the subsequent module are: <*>.
E1807,Module RNN's outputs are not all directly used in the same order as outputted. Unable to fuse the connecting flatten/unflatten. The inputs to the subsequent module are: <*>.
E1808,Module Transformer's outputs are not all directly used in the same order as outputted. Unable to fuse the connecting flatten/unflatten. The inputs to the subsequent module are: <*>.
E1809,Module Attention's outputs are not all directly used in the same order as outputted. Unable to fuse the connecting flatten/unflatten. The inputs to the subsequent module are: (<*>).
E1810,Module ResBlock's outputs are not all directly used in the same order as outputted. Unable to fuse the connecting flatten/unflatten. The inputs to the subsequent module are: <*>.
E1811,Module DenseLayer's outputs are not all directly used in the same order as outputted. Unable to fuse the connecting flatten/unflatten. The inputs to the subsequent module are: <*>.
E1812,Module Conv1D's outputs are not all directly used in the same order as outputted. Unable to fuse the connecting flatten/unflatten. The inputs to the subsequent module are: <*>.
E1813,"More than one user found for unflatten node, <*>: <*>. Unable to fuse it with another flatten call."
E1814,"Shared module found between <*> and <*>, AttrProxy is enabled."
E1815,"failed while running <*>(<*>, <*>)"
E1816,failed when running event: <*>
E1817,Failed to convert to <*>: <*>
E1818,"failed to eval <*>(<*> + <*>, <*> - <*>)"
E1819,"RecursionError in sympy.xreplace(<*> + <*>, {{'<*>': <*>, '<*>': <*>})"
E1820,Failed to reduce inequalities: <*>
E1821,<*> Warning only constraints violated
E1822,"Ignored guard x > <*> == <*>, this could result in accuracy problems"
E1823,"Ignored guard y < <*> == <*>, this could result in accuracy problems"
E1824,"Ignored guard z == <*> == <*>, this could result in accuracy problems"
E1825,"Ignored guard <*>, this could result in accuracy problems"
E1826,"Unable to find user code corresponding to <*>, <*>, <*>"
E1827,pytree.tree_leaves_with_path failed for value of type <*> in local variable <*>
E1828,translation validation: could not validate: got <*>
E1829,translation validation succeeded: <*>
E1830,Ran pass optimize_graph Return value: True
E1831,Ran pass compile_code Return value: <*>
E1832,Ran pass validate_input Return value: None
E1833,"Ran pass process_data Return value: {'status': 'success', 'data': [<*>, <*>, <*>]}"
E1834,"Ran pass generate_report Return value: ""Report generated successfully"""
E1835,Ran pass check_permissions Return value: False
E1836,Ran pass load_configuration Return value: {'config': 'loaded'}
E1837,"Ran pass execute_query Return value: [{'id': <*>, 'name': 'John Doe'}, {'id': <*>, 'name': 'Jane Smith'}]"
E1838,"Ran pass update_database Return value: ""Database updated"""
E1839,"Ran pass send_notification Return value: ""Notification sent to <*> users"""
E1840,"Ran pass parse_log Return value: [""log1"", ""log2"", ""log3""]"
E1841,"Ran pass authenticate_user Return value: ""User authenticated"""
E1842,"Ran pass compress_files Return value: ""Files compressed successfully"""
E1843,"Ran pass decompress_files Return value: ""Files decompressed successfully"""
E1844,CSE node <*> -> <*> for expr <*>
E1845,deleting unused reified symbol for <*>
E1846,Reassigning getitem nodes to its producer node's partition...
E1847,Filtering out single node partitions...
E1848,Graph after pass '<*>': Nodes(<*>) -> Nodes(<*>)
E1849,Graph after pass '<*>': Constants(<*>) -> Constants(<*>)
E1850,Graph after pass '<*>': Functions(<*>) -> Functions(<*>)
E1851,Graph after pass '<*>': Parameters(<*>) -> Parameters(<*>)
E1852,Graph after pass '<*>': Edges(<*>) -> Edges(<*>)
E1853,Graph after pass '<*>': Operations(<*>) -> Operations(<*>)
E1854,Graph after pass '<*>': Shapes(<*>) -> Shapes(<*>)
E1855,Trying to match anchor <*> to <*>
E1856,Failed to match anchor <*> to <*>
E1857,Filtered out <*> matches because they are not fully contained
E1858,Terminating process <*> via signal <*>
E1859,"For NestedTensor inputs, Flash attention requires q,k,v to have the same last dimension and to be a multiple of <*> and less than or equal to <*>. Got Query.size(<*>): <*>, Key.size(<*>): <*>, Value.size(<*>): <*> instead."
E1860,"For NestedTensor inputs, cuDNN attention requires q,k,v to have the same last dimension and to be a multiple of <*> and less than or equal to <*>. Got Query.size(<*>): <*>, Key.size(<*>): <*>, Value.size(<*>): <*> instead."
E1861,"Fused kernels do not support ragged <*>, <*> has a ragged <*>."
E1862,"Fused kernels do not support seq_len == <*>, input_tensor has a seq len of <*>."
E1863,"Fused kernels do not support seq_len == <*>, query_tensor has a seq len of <*>."
E1864,"Fused kernels do not support seq_len == <*>, key_tensor has a seq len of <*>."
E1865,"Fused kernels do not support seq_len == <*>, value_tensor has a seq len of <*>."
E1866,"Fused kernels do not support seq_len == <*>, attention_weights has a seq len of <*>."
E1867,"Fused kernels do not support seq_len == <*>, batch_data has a seq len of <*>."
E1868,"Fused kernels do not support seq_len == <*>, sequence_input has a seq len of <*>."
E1869,"Fused kernels do not support seq_len == <*>, token_sequence has a seq len of <*>."
E1870,"Fused kernels do not support seq_len == <*>, embedding_layer has a seq len of <*>."
E1871,"Fused kernels do not support seq_len == <*>, transformer_input has a seq len of <*>."
E1872,"Fused kernels do not support seq_len == <*>, positional_encoding has a seq len of <*>."
E1873,"Fused kernels do not support seq_len == <*>, context_vector has a seq len of <*>."
E1874,"Fused kernels do not support seq_len == <*>, output_tensor has a seq len of <*>."
E1875,"Fused kernels do not support seq_len == <*>, layer_output has a seq len of <*>."
E1876,"Both fused kernels require query, key and value to have broadcastable dimensions, got Query shape <*>, Key shape <*>, Value shape <*> instead."
E1877,"Both fused kernels require query, key and value to have broadcastable sizes, got Query length <*>, Key length <*>, Value length <*> instead."
E1878,"Both fused kernels require query, key and value to have broadcastable shapes, got Query size <*>, Key size <*>, Value size <*> instead."
E1879,"Both fused kernels require query, key and value to have broadcastable dimensions, got Query dimension <*>, Key dimension <*>, Value dimension <*> instead."
E1880,"Both fused kernels require query, key and value to have broadcastable sizes, got Query size <*>, Key size <*>, Value size <*> instead."
E1881,"Both fused kernels require query, key and value to have broadcastable shapes, got Query shape <*>, Key shape <*>, Value shape <*> instead."
E1882,Both fused kernels do not support training with broadcasted <*> inputs.
E1883,If inputs are nested tensors they must be contiguous after transposing.
E1884,Nested tensors for query / key are not supported when is_causal=<*>.
E1885,Memory efficient kernel not used because: <*>
E1886,Flash attention kernel not used because: <*>
E1887,Math attention kernel not used because: <*>
E1888,cuDNN attention kernel not used because: <*>
E1889,Delay the AllReduce of all parameters.
E1890,Received mixed precision config <*>
E1891,Reducer buckets have been rebuilt in this iteration.
E1892,Experimental flag <*> is deprecated. Please remove it from your environment.
E1893,Experimental flag <*> is enabled. This will override the default settings.
E1894,Experimental flag <*> is enabled. This will increase logging verbosity.
E1895,Experimental flag <*> is enabled. This will reduce the initialization time.
E1896,Experimental flag <*> is enabled. This will use <*> for all connections.
E1897,Experimental flag <*> is enabled. This will optimize resource usage.
E1898,Experimental flag <*> is enabled. This will enable compatibility with older versions.
E1899,Experimental flag <*> is enabled. This will enforce stricter security policies.
E1900,Experimental flag <*> is enabled. This will compress data to save storage space.
E1901,Experimental flag <*> is enabled. This will automatically adjust resources based on load.
E1902,Experimental flag <*> is enabled. This will improve cache hit rates.
E1903,Experimental flag <*> is enabled. This will process tasks <*>.
E1904,Experimental flag <*> is enabled. This will utilize multiple threads for faster execution.
E1905,Experimental flag <*> is enabled. This will log user interactions for analytics.
E1906,Experimental flag <*> is enabled. This will send error reports to the monitoring system.
E1907,support_dict supports node.target: <*> (type: <*>)
E1908,extra_support_dict supports node.target: torch.add (type: <*>)
E1909,extra_support_dict supports node.target: <*> (type: <*>)
E1910,<*> and <*> don't support node.target: <*> (type: <*>)
E1911,"Optional parameter <*> is not provided. Added as None. Signature: def my_function(<*>=None, retry=False)"
E1912,"Optional parameter <*> is not provided. Added as None. Signature: def process_data(retry=None, data=None)"
E1913,"Optional parameter <*> is not provided. Added as None. Signature: def load_file(data=<*>, path='default_path')"
E1914,"Optional parameter <*> is not provided. Added as None. Signature: def save_file(content, path=<*>)"
E1915,"Optional parameter <*> is not provided. Added as None. Signature: def connect_to_server(<*>=None, timeout=<*>)"
E1916,"Optional parameter <*> is not provided. Added as None. Signature: def log_info(message, verbose=None)"
E1917,"Optional parameter <*> is not provided. Added as None. Signature: def get_user_profile(<*>=None, include_details=True)"
E1918,"Optional parameter <*> is not provided. Added as None. Signature: def fetch_data(include_details=None, limit=<*>)"
E1919,"Optional parameter <*> is not provided. Added as None. Signature: def query_database(query, limit=<*>, offset=<*>)"
E1920,"Optional parameter <*> is not provided. Added as None. Signature: def paginate_results(limit=<*>, offset=None)"
E1921,"Optional parameter <*> is not provided. Added as None. Signature: def async_task(callback=None, data=None)"
E1922,"Optional parameter <*> is not provided. Added as None. Signature: def process_metadata(metadata=None, content=None)"
E1923,"Optional parameter <*> is not provided. Added as None. Signature: def parse_content(content=None, encoding='utf-<*>')"
E1924,"Optional parameter <*> is not provided. Added as None. Signature: def read_file(file_path, encoding=<*>)"
E1925,"Optional parameter <*> is not provided. Added as None. Signature: def write_file(content, <*>=None, mode='w')"
E1926,"Optional attribute <*> is None. Dropped. Signature: def process_user(<*>, user_name)"
E1927,"Optional attribute <*> is None. Dropped. Signature: def load_data(<*>, <*>)"
E1928,"Optional attribute <*> is None. Dropped. Signature: def execute_command(command, timeout=<*>)"
E1929,"Optional attribute <*> is None. Dropped. Signature: def send_request(url, max_retries=<*>)"
E1930,"Optional attribute <*> is <*>. Dropped. Signature: def load_config(<*>, <*>)"
E1931,"Optional attribute <*> is None. Dropped. Signature: def setup_logging(<*>, <*>)"
E1932,"Optional attribute <*> is None. Dropped. Signature: def connect_to_db(<*>, username, password)"
E1933,"Optional attribute <*> is None. Dropped. Signature: def authenticate(api_key, secret_key)"
E1934,"Optional attribute <*> is None. Dropped. Signature: def process_batch(data, batch_size=<*>)"
E1935,"Optional attribute <*> is None. Dropped. Signature: def async_task(task, callback=<*>)"
E1936,"Optional attribute 'headers' is <*>. Dropped. Signature: def make_http_request(url, headers=<*>, data=<*>)"
E1937,"Optional attribute <*> is None. Dropped. Signature: def download_file(url, cache_dir=<*>)"
E1938,"Optional attribute <*> is None. Dropped. Signature: def fetch_data(url, proxy=<*>, timeout=<*>)"
E1939,"Optional attribute <*> is None. Dropped. Signature: def secure_connection(url, ssl_verify=<*>)"
E1940,"Optional attribute <*> is None. Dropped. Signature: def translate_text(text, language=<*>, source_language='en')"
E1941,Replaced <*> with <*> to allow dynamo tracing
E1942,"Expected meta_vals to be a sequence, but got <*>. There may be an internal error."
E1943,Setting shape and type of tensors is not supported yet
E1944,nn_module_stack not found for node '<*>'. Skip adding metadata...
E1945,"Expected node.target for the node <*> to be a string, but got <*>. There may be an internal error."
E1946,Model output <*> has multiple values: <*> (output spec: <*>). Please make sure this is expected.
E1947,Tensor <*> is not one of the initializers
E1948,Failed to save report due to an error.
E1949,Output <*> has a large absolute difference of <*>.
E1950,Output <*> has a large relative difference of <*>.
E1951,Failed to add <*> <*> to the model.
E1952,The model initializers is larger than <*> (<*>).
E1953,Failed to infer the signature for function <*> because '<*>'All nodes targeting <*> will be dispatched to this function
E1954,torchvision is not installed. Skipping <*>
E1955,<*> does not have a <*> overload. This could be an error in specifying the op name. Ignoring.
E1956,<*> is not found in this version of PyTorch.
E1957,Failed to find torch op '<*>'
E1958,Failed to register '<*>'. Skipped
E1959,"Missing annotation for parameter <*> from def example_function(<*>, <*>: int). Treating as an Input."
E1960,"Missing annotation for parameter <*> from def process_data(<*>, <*>: <*>). Treating as an Input."
E1961,"Missing annotation for parameter <*> from def read_file(<*>, mode: <*>). Treating as an Input."
E1962,"Missing annotation for parameter <*> from def get_user_info(<*>, include_details: <*>). Treating as an Input."
E1963,"Missing annotation for parameter <*> from def calculate_sum(<*>, total: <*>). Treating as an Input."
E1964,"Missing annotation for parameter <*> from def add_to_cart(<*>, quantity: int). Treating as an Input."
E1965,"Missing annotation for parameter <*> from def greet(<*>, greeting: <*>). Treating as an Input."
E1966,"Missing annotation for parameter <*> from def get_value(<*>, dictionary: <*>). Treating as an Input."
E1967,"Missing annotation for parameter <*> from def get_element(<*>, list: list). Treating as an Input."
E1968,"Missing annotation for parameter <*> from def log_event(<*>, <*>: str). Treating as an Input."
E1969,"Missing annotation for parameter <*> from def fetch_data(<*>, headers: <*>). Treating as an Input."
E1970,"Missing annotation for parameter <*> from def <*>(<*>, settings: <*>). Treating as an Input."
E1971,"Missing annotation for parameter <*> from def check_threshold(<*>, value: float). Treating as an Input."
E1972,"Missing annotation for parameter <*> from def find_by_id(<*>, collection: <*>). Treating as an Input."
E1973,Failed to compute value for node <*>: <*>
E1974,"Verification info for node <*>: max_abs_diff: <*>, max_rel_diff: <*>"
E1975,Tabular diff is not available because <*> is not installed.
E1976,"Failed to load the checkpoint with memory-map enabled, retrying without memory-map. Consider updating the checkpoint with mmap by using torch.save() on PyTorch version >= <*>."
E1977,Cannot find op: <*> in module: <*>
E1978,"Op: <*> is not an OpOverloadPacket, got: <*>"
E1979,Cannot find type promotion rule for: <*>
E1980,Mismatch between allocation and free: <*> vs. <*>
E1981,Started process <*> with pid <*>
E1982,Starting event listener thread for rank <*>
E1983,"Pipe closed for process <*>, stopping event listener thread"
E1984,Received event <*> on process <*>
E1985,Process <*> skipping test <*> for following reason: Test not applicable for this rank
E1986,Process <*> skipping test <*> for following reason: <*> not supported in this environment
E1987,Process <*> skipping test <*> for following reason: <*>
E1988,Encountered error while trying to get traceback for process <*>: <*>('<*>')
E1989,"Pipe closed for process <*>, cannot retrieve traceback"
E1990,Could not retrieve traceback for timed out process: <*>
E1991,Encountered error while trying to get traceback for process <*>: <*>: <*>
E1992,"Note: <*>, test was likely skipped."
E1993,Thread <*> skipping test <*> for following reason: Test skipped due to <*>
E1994,Thread <*> skipping test <*> for following reason: <*>
E1995,Attempted to load json file <*> but it does not exist.
E1996,could not print repro string
E1997,test/dynamo_expected_failures directory not found - known dynamo errors won't be skipped.
E1998,The module hierarchy tracking seems to be broken as this Module was already entered. <*> during backward
E1999,The module hierarchy tracking seems to be broken as this Module was already entered. <*> during forward
E2000,The Module hierarchy tracking is confused as we're exiting a Module that was never entered. <*> during forward
E2001,The Module hierarchy tracking is confused as we're exiting a Module that was never entered. <*> during backward
E2002,failed while executing process_data(<*>)
E2003,failed while executing fetch_user(<*>)
E2004,"failed while executing save_file(<*>, <*>)"
E2005,failed while executing <*>(<*>)
E2006,expression with unsupported type: <class '<*>'>
E2007,thing (<*>) found in both sides of expression: <*> + <*> == <*> - <*>
E2008,"parameter: <*> should be a dictionary, nothing logged."
E2009,The temporary file used by moviepy cannot be deleted.
E2010,"CUDA Memory changed during GC, <*> bytes freed."
E2011,No CUDA Tensors found in garbage
E2012,Watching Python reference cycles for CUDA Tensors.
E2013,Reference cycle includes a CUDA Tensor see visualization of cycle <*>
E2014,High relative std: <*>. times=<*>
E2015,cannot compute speedup over default because default_time=<*>
E2016,All top k choices have no time which means all top k are unavailable
E2017,NOT SUPPORTED TYPE CONVERTING: <*>
E2018,"NON-TENSOR RET TYPE: add(<*>, <*>) -> <*>"
E2019,"NON-TENSOR RET TYPE: multiply(<*>, <*>) -> <*>"
E2020,NON-TENSOR RET TYPE: get_name(<*>) -> <*>
E2021,NON-TENSOR RET TYPE: calculate_area(<*>) -> <*>
E2022,NON-TENSOR RET TYPE: check_status(<*>) -> <*>
E2023,NON-TENSOR RET TYPE: get_length(<*> array) -> int
E2024,NON-TENSOR RET TYPE: <*>
